platform_adi,kitle_fonlamasi_turu,kategori,fon_sekli,proje_adi,proje_sahibi,proje_sahibi_cinsiyet,kac_proje_destekledi,kac_projeye_abone,kac_projenin_sahibi,kac_proje_takiminda,konum,bolge,yil,proje_baslama_tarihi,proje_bitis_tarihi,gun_sayisi,tanitim_videosu,video_uzunlugu,gorsel_sayisi,sss,guncellemeler,yorumlar,destekci_sayisi,odul_sayisi,ekip_kisi_sayisi,web_sitesi,sosyal_medya,sm_sayisi,sm_takipci,etiket_sayisi,icerik_kelime_sayisi,proje_aciklamasi,hedef_miktari,basari_durumu
fonbulucu,ödül,teknoloji,ya hep ya hiç,HAYAT BAĞI (HB),Rüzgar Üren,erkek,0,0,1,0,genel,genel,2019,,,60,yok,0,1,0,0,0,1,5,1,yok,yok,0,0,0,122,Acil durumda ki hastaya yardımcı olabilecek en yakın kişiyi bulunabilir.,10000,başarısız
fongogo,ödül,müzik,ya hep ya hiç,Bestelerimi herkese ulaştırabilmem için destek olur musun ^^,EGE GÜNAY,erkek,0,0,1,0,istanbul,marmara,2019,08.07.2019,22.08.2019,45,var,83,4,0,0,0,12,9,1,yok,var,3,1781,5,241,"Grup kariyerimden soloya geçiş yapıyorum, ilk teklim (single'ım) için desteklerinizi bekliyorum ...",16000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,Günaydın,Engin Ökmen,erkek,0,0,1,0,izmir,ege,2019,26.04.2019,11.05.2019,15,yok,0,2,0,0,0,2,9,1,yok,yok,0,0,5,257,Toplumun birbiriyle olan zayıf iletişiminin getirdiği ruhsal bunalımın sonucunda intihar eden Selçuğun intihar eylemi kendi dışındaki bütün insanları öldürür...,3000,başarısız
fonbulucu,ödül,çevre,ya hep ya hiç,Doğal Cilt Bakımı,Vildan Habibe Şen,kadın,1,0,2,0,denizli,ege,2020,,,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,128,"Doğal, ev yapımı ve doğaya zarar vermeyen ürünlerle cilt bakımı yapmak mümkün!",20000,başarısız
fongogo,ödül,kültür-sanat,ya hep ya hiç,Şahsiyet Dergisi: Kadın Özel Sayısı,Şahsiyet Dergisi,belirsiz,0,0,1,0,edirne,marmara,2020,18.08.2020,17.10.2020,60,var,175,2,0,0,0,13,8,2,yok,var,2,3134,4,744,"Son günlerde arsa çıkan  erkek şiddetine karşı ""Şahsiyet:Kadın"" özel sayısıyla dur demek istiyoruz. Ses olmak için desteğinize ihtiyacımız var.",3000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,ADALET ORMANI ( AYNA) DİZİ PROJESİ,Cihan  Turnagöl,erkek,0,0,1,0,edirne,marmara,2020,09.10.2020,8.12.2020,60,var,179,1,1,0,0,2,4,1,yok,yok,0,0,0,558,"Toplumsal farkındalık yaratacak dizimizde, kadın hakları ve şiddetsiz iletişim ve adaletsizlikler ile mücadele eden hukuk savaşçılarını izleyeceksiniz",50000,başarısız
fongogo,ödül,diğer,ya hep ya hiç,Kış soğuğunda üşümesinler dışarıda,Yeşim Özbirinci,kadın,0,0,1,1,belirsiz,belirsiz,2015,,1.02.2017,60,yok,0,2,0,0,0,14,6,3,yok,yok,0,0,0,254,"14 Ocakta Kazdağında büyük bir sel afeti yaşandı, Yüzlerce hayvan telef oldu. Köpek barınağı sel suları altında kaldı. Kalan Köpeklerin desteğinize ihtiyacı var",5000,başarısız
crowdfon,ödül,film-video-fotoğraf,ya hep ya hiç,Bağımlılık Kısa Film,Ahmet Safa,erkek,0,0,1,0,belirsiz,belirsiz,2021,,,60,var,60,1,0,0,0,1,3,1,yok,yok,0,0,0,91,Gerekli ekipmanlara sahip olduğumuz zaman Sinema ile ilgili öğrenci kulübü oluşturarak ilgili öğrencilerle sinem,25000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,KADİM BÜYÜ /KORKU FİLMİ PROJESİ,Sezer Vatansever,erkek,0,0,1,0,bursa,marmara,2019,19.08.2019,18.09.2019,30,yok,0,3,0,0,0,0,5,1,yok,yok,0,0,0,258,"Define İçin Gittikleri'yerde Muskalanmış Ve Büyülenmiş Lanetli Küp Başlarına büyük dertler Açar Büyülerin En Kötüsü  Olan Kadim büyü Gençleri Felaket'e Sürükler""",4500,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,Fikirkod,Erhan Sakarya,erkek,0,0,1,0,istanbul,marmara,2015,09.01.2015,10.03.2015,60,yok,0,9,0,0,0,0,6,1,var,var,1,54,0,342,"TARGEK bünyesinde, elektronik, yazılım ve robotik alanlarında projeler geliştirme ve Fikirkod.com üzerinden bu projelerin açık bir şekilde paylaşılması.",3000,başarısız
fonbulucu,ödül,teknoloji,ya hep ya hiç,Moman,Doğukan Tarhan,erkek,0,0,1,0,genel,genel,2020,,,60,var,20,3,0,0,0,0,4,1,yok,yok,0,0,0,261,Modadan daha fazlası,500,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,OXFORD İçin Desteğinize İhtiyacım Var!,Okan Yaman,erkek,0,0,1,0,izmir,ege,2019,03.07.2019,1.09.2019,60,yok,0,7,0,1,0,23,9,1,yok,yok,0,0,5,1103,Oxford Üni. Bilg. Bilimleri bölümünde akademik araştırma yapmak için kabul edildim ve bunu gerçekleştirebilmem için desteğinizi rica ediyorum.,30000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,HAYALİM OLAN PİLOTLUK EĞİTİMİME DESTEK İSTİYORUM.,Kader Çalışkan,kadın,0,0,1,0,istanbul,marmara,2019,28.03.2019,27.04.2019,30,var,56,2,0,0,0,8,8,1,yok,var,2,136,3,187,"Tek hayalim olan PİLOTAJ'lık eğitiminim için hepinizin desteğine ihtiyacım var.""""",5000,başarılı
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,D.P,Gamze Yaş,kadın,0,0,1,0,istanbul,marmara,2019,08.07.2019,6.09.2019,60,yok,0,7,0,0,0,0,7,1,yok,yok,0,0,0,230,Hepimizin yaşamını öyle ya da böyle etkileyen travmatik anılarımız vardır. Ya bu travma yaratan anıları yok etmek mümkün olsaydı ? D.P tam da bunun hikayesi .,8000,başarısız
buluşum,ödül,film-video-fotoğraf,ya hep ya hiç,Sürdürülebilir Yaşam Film Festivali (SYFF) 2016 Tanıtımı,Pınar Öncel,kadın,0,0,1,0,belirsiz,belirsiz,2017,,,60,yok,0,1,0,0,0,18,1,1,yok,yok,0,0,0,211,Sürdürülebilir Yaşam Film Festivali’ nin daha çok kişiye ulaşmasına destek ol!,18290,başarılı
fongogo,ödül,yayıncılık,ya hep ya hiç,Kara Poşet Podcast programını devam ettirmek için desteğe ihtiyacımız var?,Kara  Poşet,belirsiz,0,0,1,0,istanbul,marmara,2020,25.06.2020,24.08.2020,60,var,46,1,0,0,0,0,6,1,yok,var,2,99,3,290,Yeni başladığımız bu podcast serisine daha iyi bir altyapıyla devam etmek istiyoruz. Düşündüğümüz kadar insanız ve konuşabildiğimiz kadar sosyaliz.,3000,başarısız
fongogo,ödül,spor,ya hep ya hiç,İspanya Dünya Vücut Geliştirme Şampiyonası,Can Alpaslan Pala,erkek,0,0,1,0,istanbul,marmara,2018,13.11.2018,20.11.2018,7,var,97,4,0,0,0,0,5,1,yok,yok,0,0,5,69,"Suadiye Lisesinde 20 yıldır beden eğitimi öğretmeniyim, fitness ve vücut geliştirmeyle profesyonel olarak ilgileniyorum, Yurt dışında Master Atletik Fizik dalın",4000,başarısız
fongogo,ödül,kültür-sanat,ya hep ya hiç,"“Escher Chronicles"" Tesadüflerin Tekrarı",Şevket Akinci,erkek,0,0,1,0,istanbul,marmara,2015,09.07.2015,7.09.2015,60,var,290,10,0,0,0,89,7,2,yok,var,2,4981,0,1113,"""Escher Chronicles""- Tesadüflerin Tekrarı, Şevket Akıncı'nın M.C Escher’in resim, gravür ve yontmalarından esinlenerek ortaya çıkardığı bir kompozisyondur.",13000,başarılı
fongogo,ödül,spor,ya hep ya hiç,EDHEC SAILING CUP,Berkay  Bahtiyar,erkek,0,0,1,0,istanbul,marmara,2020,21.01.2020,21.03.2020,60,var,103,0,0,0,0,2,9,1,yok,var,1,1379,5,218,Avrupa'nın önde gelen öğrenci spor etkinliği ve dünyanın en büyük üniversiteler arası denizaşırı yarışı olan EDHEC Sailing Cup'ta boy göstermek istiyoruz.,40000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,Her Şey Olması Gerektiği Gibi,Emine Izmir,kadın,0,0,2,0,istanbul,marmara,2019,30.01.2019,22.02.2019,23,var,81,0,0,0,0,19,8,2,yok,yok,0,0,0,335,"Bu hikayeyi, bir film haline getirebilmek için bütçemizin eksiğini tamamlamak istiyoruz. Bunun için desteğe, destek için de size ihtiyacımız var.""",8000,başarılı
fonbulucu,ödül,hayvanlar,ya hep ya hiç,Woofy,Murat İlhan,erkek,0,0,1,0,izmir,ege,2019,,,60,var,16,4,0,0,0,1,4,2,var,var,2,42,0,241,Sevimli dostunuza eş bulmanın en kolay yolu.,5000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,FUU Günlükleri,Hakan ABDİ,erkek,1,0,1,0,istanbul,marmara,2019,04.02.2019,5.04.2019,60,var,524,9,0,0,0,21,5,2,yok,var,1,19,5,1107,"Şiddeti ortadan kaldırmaya giden bir yolda, şiddetin kaynağına dönüşen, oldukça sıradan, coğrafyasız genç bir kadının öyküsü.""",10000,başarılı
fongogo,ödül,kültür-sanat,hepsi kalsın,"ÇEYREK ASRI AŞKIN KOZA TİYATROSU  KAPANMASIN, DESTEĞİNİZE İHTİYACIMIZ VAR",KADİR  GÜLTEKİN,erkek,0,0,1,0,istanbul,marmara,2020,07.12.2020,6.01.2021,30,var,135,1,1,0,0,0,6,1,var,yok,0,0,5,187,"COVİD-19 salgını nedeni ile perdesini 2020 Mart ayından bugüne açamayan tiyatromuz personel,kira,vergi ve sabit giderlerini ödeyememekte kapanma durumundadır.",150000,başarısız
fongogo,ödül,kültür-sanat,ya hep ya hiç,Suat Başkır'dan Mekanik Kitap,Suat Başkır,erkek,0,0,1,0,istanbul,marmara,2014,26.11.2014,25.01.2015,60,var,182,4,0,0,0,22,7,1,var,yok,0,0,0,322,"""Mekanik Kitap""ın İkinci Adam Yayınları'ndan yayınlanabilmesi için gerekli olan maddi kaynak konusunda desteklerinizi rica ediyorum.",1500,başarılı
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,Geride Kalanlar - Fatma Nene,Adem Akyol,erkek,0,0,1,0,afyon,ege,2015,11.12.2015,10.01.2016,30,yok,0,5,0,0,0,1,8,1,yok,yok,0,0,0,346,Anne karnındayken babası Çanakkale'ye giden Fatma Nene'nin hikayesini kurmaca belgesel şeklinde kısa film yapmak istiyorum.,10000,başarısız
fonbulucu,ödül,eğitim,ya hep ya hiç,Eğitim için Çocuklar İçin Bağışla,Muhammet Bora,erkek,0,0,1,0,diyarbakır,güneydoğu,2019,,,60,yok,0,1,0,0,0,1,5,1,yok,yok,0,0,0,174,Destekle Değiştir,23000,başarısız
fongogo,ödül,kültür-sanat,hepsi kalsın,BOVA Dayanışma Projesi,Ahmet Baver Aydemir,erkek,1,0,1,0,istanbul,marmara,2020,03.06.2020,2.08.2020,60,var,313,5,0,0,0,155,4,3,yok,var,3,8058,0,99,"Özlem giderebileceğimiz günlerin yakında olduğunu umut ederek, sizlere dayanışma çağrısı yapmak istiyoruz. BOVA yeniden açıldığında kullanmak üzere şimdiden....",40000,başarısız
crowdfon,ödül,diğer,ya hep ya hiç,Halı Saha,Öner Başel,erkek,0,0,1,0,belirsiz,belirsiz,2016,,,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,Yalova/çınarcık ilcesinde halı saha eksigimiz vardir. Gencligin buyuk bir eksigi olan bu projem mutlaka faliyete gec,50000,başarısız
fongogo,ödül,müzik,ya hep ya hiç,Meluses'in İkinci Albümüne Destek Ol,Koray Çelik,erkek,0,0,1,1,belirsiz,belirsiz,2016,,24.10.2016,60,yok,0,1,0,0,0,2,6,1,yok,yok,0,0,0,120,Meluses olarak ilk albümümüz olan ''ghadulik''i yayınlamamızın ardından bir yıl geçti. Şimdi sizden 4  şarkılık bir EP çıkarmak için yeniden destek istiyoruz,15000,başarısız
fongogo,ödül,müzik,ya hep ya hiç,Şarkı Yapmak İstiyorum,Muratcan Şeref,erkek,0,0,1,0,istanbul,marmara,2020,11.02.2020,11.04.2020,60,yok,0,6,0,0,0,0,9,1,yok,var,1,15,3,215,Merhaba ben Muratcan Şeref. 7 yıldır saz çalıyorum ve hâlâ eğitim alıyorum. Ve kendimi geliştirmek adına bir beste yapmak istiyorum.,50000,başarısız
fonbulucu,ödül,teknoloji,ya hep ya hiç,ADIM ADIM MARS'A!,İdris Albayrak,erkek,1,0,1,0,istanbul,marmara,2020,,,60,var,118,9,0,0,0,6,6,1,yok,var,1,8900,0,161,Yuri Gagarin'in uzaya çıktığı kapsülün yapıldığı Üniversite olan Samara Üniversitesi'nden kabul aldım. Uzay Mühendisliği eğitimi almam için maddi desteğe ihtiyacım var.,30000,başarısız
crowdfon,ödül,müzik,ya hep ya hiç,Selfie Microphone,Selfie Microphone,belirsiz,0,0,1,0,belirsiz,belirsiz,2019,,,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,"Selfie Microphone ile istediğin gibi şarkını söyle, istersen röportaj bile yapabilirsin.",50000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,Imperial Online,Ömer Alakuş,erkek,0,0,1,0,istanbul,marmara,2020,31.08.2020,30.09.2020,30,var,65,11,0,0,0,0,4,2,yok,yok,0,0,5,262,"Geliştiriyor olduğumuz oyun,  sandbox alt yapısına sahip bir PC tabanlı Massively Multiplayer Online Role Playing Game (MMORPG ) ' dir.",500000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,Gülriz Sururi Yeniden - Puduhepa ve Kız Kardeşleri,Renan Tan Tavukcuoglu,kadın,4,0,3,0,istanbul,marmara,2020,29.10.2020,28.11.2020,30,var,307,3,3,3,0,179,8,1,var,var,3,9168,5,905,"Gülriz Sururi, hayatı boyunca sanat ve kız çocuklarının eğitimi için çalıştı. Şimdi, Puduhepa'nın ikinci kız kardeşi olarak ilham vermek için yeniden aramızda!",50000,başarılı
fonbulucu,ödül,çevre,ya hep ya hiç,Blok-Z,Erhan Yıldırım,erkek,0,0,1,0,genel,genel,2018,,,60,var,45,12,0,0,0,4,5,1,var,var,4,523,0,300,Elektrik üreticilerinin ürettikleri elektriği başkalarına satabildiği dağıtık veritabanı mimarisine sahip platform.,25000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,"İtalyan Et Sihirbazı ""Chef Dario Cecchini"" yanında Şeflik Eğitimi",ahmet kater,erkek,0,0,1,0,istanbul,marmara,2017,14.02.2017,15.04.2017,60,var,123,15,0,0,0,1,7,1,var,var,1,500,2,593,İtalya Flornsa'ya 50 Km mesafede bulunan Panzano köyünde bulunan Dünyanın en iyi 500 şefi en iyi 3 etçisi arasında gösterilen Şef Dario Cecchini yanında eğitim,16000,başarısız
fonbulucu,ödül,teknoloji,ya hep ya hiç,Hemen pasta,Hasan Dere,erkek,0,0,1,0,istanbul,marmara,2018,,,60,var,65,8,0,0,0,0,7,1,yok,var,2,2,0,194,Ürün veya hizmet nedir ve katkısı nelerdir:  Hemenpasta.com İnsanların online pasta siparişi verebildiği ve pastanelerin bu siparişleri teslim ettiği bir internet girişimidir,30000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,Sanal Bebek Sütlü Badi,Kübra Yücel,kadın,0,0,1,0,konya,iç anadolu,2014,24.01.2014,23.02.2014,30,yok,0,4,0,0,0,1,7,1,var,var,2,686,0,369,Sanal Bebek Sütlü Badi - iPhone iPad ve Android cihazlar için mobil sanal bebek oyunu.,12500,başarısız
ideanest,bağış,eğitim,hepsi kalsın,Koruncuk Vakfı - Maker Atölyesi,Ayşe Güveniş,kadın,0,0,1,0,istanbul,marmara,2018,,,60,var,117,0,0,0,1,0,0,1,yok,yok,0,0,0,474,"Çocuklar için attığımız her adım, aslında geleceğimiz adına atılan bir adımdır.",53500,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,ŞEHİR VE SERÇE SİNEMA FİLMİ,pro pro,belirsiz,0,0,1,0,istanbul,marmara,2018,13.04.2018,12.06.2018,60,yok,0,1,0,0,0,5,9,1,var,var,1,3372,4,0,"""""",54000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,COOLAB Cold Dripper Kahve Makinesi | Soğuk Demleme,Mehmet Eren Kılıç,erkek,0,0,1,0,ankara,iç anadolu,2020,20.01.2020,20.03.2020,60,var,26,3,0,0,0,1,5,1,yok,yok,0,0,0,295,Soğuk Demleme Kahve ile klasik yöntemlerle yapılan kahvenin acı tadı yerine kahvenin gerçek tadına varabilirsiniz.,15000,başarısız
fongogo,ödül,eğitim,ya hep ya hiç,Bir Umut Olalım,Pınar Çelik,kadın,0,0,1,0,istanbul,marmara,2019,18.02.2019,16.03.2019,26,var,111,8,0,1,0,77,7,2,var,var,3,1300,5,287,"Bir Umut Olalım, tamamen gönüllülerin destekleri ile gerçekleştirilen çocuklara yönelik bir sosyal sorumluluk projesidir.",14000,başarılı
fongogo,ödül,diğer,ya hep ya hiç,Marka Kadınlar,Yeşim Kaya,kadın,0,0,1,0,ankara,iç anadolu,2020,24.09.2020,23.11.2020,60,yok,0,21,0,0,0,3,9,2,var,var,2,622,5,904,"Marka Kadınlar, yaratıcı kadınların birbirlerine de destek olmasını da hedefleyen ve yaratımlarını dünyaya tanıtmak amacıyla kurulmuş tek kadın network'udur.",32000,başarısız
fongogo,ödül,kültür-sanat,hepsi kalsın,Kadıköy Theatron Destek Kampanyası,Sezen Keser,erkek,0,0,1,0,istanbul,marmara,2020,20.11.2020,21.12.2020,31,var,113,0,1,0,0,135,9,1,var,var,3,13600,2,203,"Desteğiniz, pandemi sürecinde ödeyemediğimiz kiralar, vergiler, çalışan ödenekleri ve sabit gider gibi masraflar için kullanılacaktır.",200000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,THKÜ ARKAN ROKET TAKIMI BARLAS PROJESİ,Deniz Bostanov,erkek,0,0,1,0,ankara,iç anadolu,2018,24.05.2018,15.06.2018,22,yok,0,1,0,0,0,4,7,4,var,var,1,17,5,322,"Arkan Roket Takımı; basınç, yu?kseklik, sıcaklık ve göru?ntu? aktarımı yapacak 4 kg’lık ku?p uydu faydalı yu?ku?nu? 10000 ft irtifaya gönderecek roket tasarladı",5000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,Vr Deneyimi,Emre Can Şimşek,erkek,0,0,1,0,belirsiz,belirsiz,2020,,,60,yok,0,1,0,0,0,2,1,1,yok,yok,0,0,0,52,Başlat ready player one filmindeki sanal gerçekliği dünyamızla buluşturan cihazı ucuz bir maliyetle üretmek amac,5000,başarısız
fongogo,ödül,spor,ya hep ya hiç,AdventuRed Socks _ Bisiklet ile 18 Ülke 30.000 Km,Belve Fırat,erkek,0,0,1,0,istanbul,marmara,2017,16.10.2017,15.11.2017,30,var,103,4,0,0,0,46,4,1,var,var,2,1830,5,348,"Orta ve Güney Amerika’daki 18 ülkeyi, 30.000 km’lik bir mesafeyi bisikletle kat edip, içinde bolca macera olan unutulmaz bir deneyim beni bekliyor.",6000,başarılı
fongogo,ödül,eğitim,ya hep ya hiç,Technology Knowledge Society Conference,Cansu  Kandara,kadın,0,0,1,0,istanbul,marmara,2020,27.07.2020,25.09.2020,60,var,70,4,0,1,0,6,5,1,yok,var,1,179,0,99,Konferans katılım ücretimi ödeyebilmek.,4000,başarılı
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,AIDA,ONUR KÖK,erkek,0,0,1,0,istanbul,marmara,2019,27.02.2019,28.04.2019,60,yok,0,1,0,0,0,2,6,3,yok,var,2,162,5,1499,Bosna Savaşın'da kocasını kaybetmiş olan AIDA'nın 20 yıl sonra tekrardan doğduğu topraklara geri göç etmesi ve savaşta vefat eden kocası ile vedalaşması .,30000,başarısız
crowdfon,ödül,teknoloji,ya hep ya hiç,Laptopa İstenilen Ekran Kartını Takmak,Oğuzhan Karaca,erkek,0,0,1,0,belirsiz,belirsiz,2018,,,60,yok,0,1,0,0,0,0,4,1,yok,yok,0,0,0,115,Teknoloji oldukça gelişmekte ancak ülkemizde laptoplara ekran kartı takılamıyor ve laptopların oyun performansı,50000,başarısız
fongogo,ödül,teknoloji,ya hep ya hiç,Noqey - Akıllı Kilit,Musa Çavuş,erkek,0,0,1,0,istanbul,marmara,2019,13.09.2019,12.11.2019,60,var,143,1,0,0,0,1,6,1,var,yok,0,0,5,333,Hem yazılım hem de donanımı bize ait olan bir Türk markası yaratıp dünyaya ihraç etmek,50000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,Gök Yer ve Arasındaki Şeyler filmini festivallere yollamaca,Evrim Karadağ,erkek,0,0,1,0,izmir,ege,2019,30.10.2019,5.12.2019,36,var,223,11,0,2,0,0,5,2,yok,yok,0,0,5,160,Çektiğimiz belgesel filmi yurt dışındaki festivallere yollamak için katılım ücretlerini tamamlamaya çalışıyoruz.,2000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,BAMBU - KISA FİLM,Alperen Sarıkaya,erkek,0,0,1,0,istanbul,marmara,2019,18.02.2019,19.04.2019,60,var,36,6,0,0,0,4,7,2,yok,var,3,212,0,301,"'Diş' filminde yaşanılan maddi problemlerin tekrarlanmaması, yapılacak film ile uluslararası festivallerle ülke sinemasını temsil etmeyi umuyoruz.",6000,başarısız
fongogo,ödül,diğer,ya hep ya hiç,EvimiTut,Beybin Esen,kadın,0,0,1,0,istanbul,marmara,2014,22.12.2014,21.01.2015,30,yok,0,2,0,0,0,60,5,1,yok,var,2,0,0,269,"EvimiTut, evinden çıkan kişilerle, ev tutmak isteyen kişileri biraraya getirerek emlak komisyonunu ortadan kaldıran bir platform.",7000,başarılı
fongogo,ödül,kültür-sanat,ya hep ya hiç,Sosyal Kütüphane,Ahmet Gökhan Dalkılınç,erkek,0,0,1,0,konya,iç anadolu,2015,12.01.2015,13.03.2015,60,var,108,9,0,0,0,1,7,1,var,var,2,1949,0,325,"Sosyal Kütüphane, çeşitli sebeplerle istediği kitaba ulaşamayan kişilerin ve okumayı seven tüm insanların karşılıklı kitap paylaşımında bulunmalarını amaçlar.",12000,başarısız
fongogo,ödül,sağlık-güzellik,ya hep ya hiç,Engelsiz Yaşam,Düzce Rotaract Club,belirsiz,0,0,1,0,düzce,karadeniz,2016,23.02.2016,23.04.2016,60,yok,0,7,0,0,0,2,3,1,yok,yok,0,0,0,335,Projemiz kapsamında sağlayacağımız fon ile maddi durumu yetersiz engelli vatandaşlarımıza tekerlekli sandalye yardımında bulunmayı hedefliyoruz.,1000,başarısız
fongogo,ödül,moda,ya hep ya hiç,did. ANTIQUE Atelier & Concept Store,Didem Küçükaytekin,kadın,0,0,1,1,belirsiz,belirsiz,2018,,22.03.2018,60,yok,0,1,0,0,0,5,6,1,yok,yok,0,0,0,120,"Ülkemizde çok sayıda yerleşim izi bulunan Antik Yunan ve Roma medeniyetlerinden geriye kalan eserleri, modern sanat dokunuşlarıyla tanıtabilmeyi hedefliyorum.",30000,başarısız
fonbulucu,ödül,tasarım,ya hep ya hiç,Karakod,Samed Karakuş,erkek,0,0,1,0,kayseri,iç anadolu,2020,,,60,yok,0,9,0,0,0,1,6,1,yok,yok,0,0,0,1534,"Karakod, yazılımı öğrenmek isteyen kişilerin yazılımı, yazılım mantığını ve algoritma çözümleme yeteneğini geleceğe yönelik kariyer planlaması yaparak geliştiren bir platformdur. Android Mobil ve Windows Masaüstü platformdur.",8000,başarısız
fongogo,ödül,kültür-sanat,ya hep ya hiç,Oda Çıkmazı,Yunus Mert Apaydın,erkek,0,0,1,0,istanbul,marmara,2015,31.12.2015,29.02.2016,60,var,66,7,0,0,0,1,5,1,yok,var,1,3,0,253,Oda Çıkmazı: Kültür ve Sanat Yeri.,50000,başarısız
fonbulucu,ödül,sosyal sorumluluk,ya hep ya hiç,"60 GÜNDE, 54 KÖY",Gökhan Özgür Zırhlı,erkek,0,0,1,0,manisa,ege,2018,,,60,yok,0,1,0,0,0,0,9,1,yok,var,1,1754,0,122,60 GÜNDE 54 KÖYDE ÇOCUKLAR,150000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,Diriliş - Başlangıç,Oğuz Berk Ateş,erkek,0,0,1,0,nevşehir,iç anadolu,2018,02.04.2018,1.06.2018,60,yok,0,1,0,0,0,0,4,1,yok,var,1,12900,3,358,"Türkiyede sürekli olan bir zombi filminin ilk adımlarını atmak istiyoruz.TWD gibi etkili bir dizinin filmini izlediğinizi düşünün.Senaryo hazır , başlayalım.",7500,başarısız
fongogo,ödül,müzik,ya hep ya hiç,Rezonans Marktoberdorf yolunda!,Rezonans Koro,belirsiz,0,0,1,0,istanbul,marmara,2019,05.04.2019,4.06.2019,60,var,60,5,0,0,0,42,9,1,var,var,3,7159,1,146,Tüm dünyadan 14 koronun davet edildiği Marktoberdorf Koro Yarışması'na Türkiye'yi temsil etmeye gidiyoruz!,20000,başarılı
crowdfon,ödül,diğer,ya hep ya hiç,Kahve Dükkanımız İçin Ekipman,Batuhan Cengiz,erkek,0,0,1,0,belirsiz,belirsiz,2015,,,60,yok,0,1,0,0,0,7,4,1,yok,yok,0,0,0,115,Açacağımız kahve dükkanımızın önemli adımlarından biri olan gerekli eşya ve ekipmanlara ihtiyacımız var.,25000,başarısız
fongogo,ödül,film-video-fotoğraf,ya hep ya hiç,''Ölürsen Gelirim'' Uzun Metraj Film,Alihan İş,erkek,0,0,1,0,ısparta,akdeniz,2020,17.02.2020,18.03.2020,30,var,51,2,0,0,0,0,9,1,yok,var,3,292,0,269,1990'ların başında bir köyle Sedef ve Zehra adındaki iki karakterin duyguları ve o duygulara karşı çıkan toplumu konu alıyor,10000,başarısız
ideanest,bağış,teknoloji,hepsi kalsın,Teknoloji Kiti Destek Kampanyası,Sibel  Eşder,kadın,0,0,1,0,ankara,iç anadolu,2018,,,60,var,193,0,0,0,0,58,0,1,yok,yok,0,0,0,671,Gençlerin neler yapabileceklerini fark etmeleri için desteğinizi gösterin,10000,başarılı
crowdfon,ödül,teknoloji,ya hep ya hiç,Dünyanın En Küçük Taşınabilir Masaüstü Bilgisayar Kasası,Mehmet Akkoyun,erkek,0,0,1,0,belirsiz,belirsiz,2020,,,60,var,151,1,0,0,0,5,12,1,yok,yok,0,0,0,92,6.6 Litre hacimli Dünyanın en küçük Masaüstü Bilgisayar Kasası. Merhabalar Benim adım mehmet ben 21 yaşındaki,40000,başarısız
